ip_addr,src_port,corporation,vendor,device_type,product_code,product_name,revision
87.239.12.112,502,Schneider,Schneider Electric,PLC,TM241CE24T_U,,V04.00.06.37
87.239.30.35,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
214.1.61.52,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
95.235.0.16,502,HMS,ACTL,,,,
34.106.120.123,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.41
44.158.204.223,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
44.158.203.83,502,Schneider,Schneider Electric,PLC,TM221CE16T,,V1.0
44.158.205.247,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
87.234.50.171,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
214.1.47.77,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.30
208.126.15.3,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,3.44
140.25.199.163,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
44.158.207.11,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
214.1.35.81,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
80.155.48.1,502,PIEU,PEWEU,PLC,FPWEBD,FP-WebServer,V2.8
34.106.120.117,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20D-K,TWIDO,5.3
44.158.207.13,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
82.179.36.124,502,Schneider,Schneider Electric,Power Meter,PM5111,,V1060
44.158.207.249,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
34.106.120.118,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20D-K,TWIDO,5.3
34.223.192.108,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
44.158.207.250,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
44.158.207.248,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
95.240.154.116,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V5.7
206.121.90.56,502,Schneider,Square-D,Power Meter,BCPMA042D,,V1.016
110.185.123.120,502,Schneider,Schneider Electric,Power Meter,PM5111,,V1060
78.178.58.18,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.01
113.199.253.193,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.0
194.199.194.12,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
193.77.103.168,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
220.171.125.9,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,3.5
220.171.124.59,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,3.5
220.171.124.38,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,3.5
50.80.29.232,502,Schneider,Schneider Electric,PLC,TM221CE24R,,V1.0
84.95.81.200,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
44.158.206.47,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
34.106.120.120,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.3
84.95.101.127,502,Schneider,Schneider Electric,Power Meter,PM5111,,V1060
44.158.207.113,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
194.244.72.245,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
94.27.202.237,502,Regin,AB Regin,,,,
49.229.8.210,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
94.27.202.59,502,Regin,AB Regin,,,,
1.52.171.89,502,ENTES,ENTES AS,Power Meter,23000102,POWER FACTOR CONTROLLER,V4.01
66.204.94.207,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.0
44.158.207.154,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
87.190.71.249,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.8
193.227.171.113,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
44.158.207.240,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
193.227.171.14,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
95.240.2.42,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
158.170.229.137,502,ABB,ABB,,,,
95.246.72.46,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
193.227.170.222,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.9
193.227.168.224,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.01
214.167.53.88,502,Schneider,Schneider Electric,PLC,TM241CE24T_U,,V04.00.06.38
95.246.34.181,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.6
158.147.203.242,502,Schneider,Schneider Electric,PLC,171 CBU 98090,,v01.00
95.246.117.31,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
137.247.33.76,502,Schneider,Schneider Electric,PLC,TM221ME16R,,V2.2
95.246.9.92,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
44.158.223.242,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
193.227.170.241,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
109.176.138.60,502,Schneider,TELEMECANIQUE,PLC,BMX P34 2020,,v1.0
95.247.141.135,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0110,,V6.30
84.97.166.242,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.9
95.240.53.107,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
95.246.104.93,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V5.3
95.247.172.87,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
193.227.175.103,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.02.52
95.246.104.43,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
95.240.47.185,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
95.247.103.101,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,3.5
216.104.44.25,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
95.240.42.140,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
216.104.44.30,502,Schneider,Schneider Electric,PLC,TM241CE24T_U,,V04.00.06.41
95.240.127.16,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
95.223.203.54,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
87.2.175.157,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
113.61.15.139,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.01
95.220.132.180,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
113.61.15.180,502,Schneider,Schneider Electric SAS,Communication Module,140 NOE 771 01,,V6.10
50.85.90.200,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
94.28.187.43,502,Regin,AB Regin,,,,
44.21.53.100,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
121.58.178.114,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
93.94.140.117,502,Schneider,Schneider Electric,HMI,HMIS5T,Magelis,V6.2.8.12
216.104.44.24,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20D-K,TWIDO,5.3
193.227.170.242,502,Schneider,Schneider Electric,PLC,BME H58 4040,,v03.20
1.28.245.40,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.3
139.24.156.128,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA16DRF,TWIDO,3.5
217.147.180.239,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
139.93.37.132,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V5.2
151.126.48.218,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V4.4
1.52.135.81,502,ABB,ABB Stotz Kontakt,,,,
76.94.60.106,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
217.158.19.99,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.2
95.220.13.101,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
94.4.23.96,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V3.1
44.17.12.218,502,Schneider,Schneider Electric,Communication Module,STB NIP 2212,,V03.33
158.232.3.76,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V3.20
214.167.52.15,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
217.147.180.231,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
44.158.207.91,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
200.116.231.70,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
216.104.44.31,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA40D-K,TWIDO,5.2
137.199.162.53,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.8
217.147.181.216,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
214.167.52.9,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
44.158.217.197,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
140.3.244.86,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
96.222.70.231,502,Schneider,TELEMECANIQUE,PLC,BMX P34 2020,,v2.0
87.2.175.159,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
1.52.138.117,502,ABB,ABB Stotz Kontakt,,,,
137.167.200.52,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
217.147.181.185,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
61.136.79.202,502,Schneider,Schneider Electric,Power Meter,PM5110,,V1011
200.116.231.61,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.3
61.136.79.201,502,Schneider,Schneider Electric,Power Meter,PM5110,,V1011
44.158.216.95,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
44.230.24.7,502,Schneider,Schneider Electric,PLC,TM241CE24T_U,,V04.00.06.37
1.41.80.252,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
200.116.231.63,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.2
84.108.40.111,502,AMiT,AMiT spol. s r.o. Praha,PLC,AMiNi4DW2    - NOS166 - DbNET,,V1.00        - V3.67  - V1.51
214.1.225.39,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.6
95.247.82.0,502,Schneider,Schneider Electric,PLC,BMX P34 1000,,v3.2
223.38.7.211,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
214.167.52.19,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
214.1.198.76,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
95.247.94.55,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
1.52.152.76,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
200.116.231.62,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,4.1
86.6.250.40,502,ABB,ABB,,,,
95.240.24.229,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.41
44.158.207.237,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
95.247.130.141,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.01
84.179.158.4,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
95.240.79.101,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
200.116.231.71,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,4.1
214.1.137.91,502,Schneider,Merlin Gerin,Protection Relay,(EAN13)0000000000000,Sepam serie 40,V2.01
223.80.48.213,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.9
1.41.80.250,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
95.240.68.232,502,HMS,ACTL,,,,
49.101.158.94,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
44.158.223.69,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
95.247.188.212,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.2
200.116.231.56,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
95.240.75.165,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
214.167.52.17,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
223.99.47.94,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
158.171.60.139,502,ABB,ABB,,,,
95.247.188.213,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.2
214.1.182.218,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
200.106.54.147,502,Schneider,Schneider Electric,Power Meter,ION7400,PowerLogic,003.001.000
61.28.248.71,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
195.56.142.11,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.70
95.240.201.84,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
214.1.177.248,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.60
158.171.47.55,502,ABB,ABB,,,,
95.247.182.190,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
83.111.193.212,502,ABB,ABB Stotz Kontakt,,,,
214.1.167.83,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
214.167.52.18,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
140.3.244.62,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
95.247.136.115,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
34.198.217.41,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.01
23.36.87.135,502,Schneider,TELEMECANIQUE,PLC,BMX P34 2020,,v2.0
140.3.244.60,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
1.52.150.191,502,ABB,ABB Stotz Kontakt,,,,
140.3.244.63,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
95.247.165.162,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V3.10
83.48.111.91,502,SICES,SICES s.r.l.,PLC,DST4601/PX,,EB02201270096
216.41.183.240,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
140.3.72.35,502,ENTES,ENTES AS,Power Meter,23000102,POWER FACTOR CONTROLLER,V4.01
1.41.80.249,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
95.247.18.195,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
209.174.151.35,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
173.151.249.223,502,Schneider,Schneider Electric,,,,
209.174.151.10,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
209.174.151.9,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
209.174.151.33,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
209.174.151.67,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
209.174.151.8,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
95.247.2.146,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
200.193.191.51,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
83.11.214.246,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
214.167.54.191,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA40D-K,TWIDO,5.3
95.247.198.46,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
87.2.175.193,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
214.167.53.220,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20D-K,TWIDO,5.3
94.6.205.68,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
216.214.167.32,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
158.232.50.15,502,Schneider,Schneider Electric,PLC,171 CBU 98090,,v01.00
95.247.209.207,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
184.158.46.24,502,Schneider,Schneider Electric,PLC,NF3000,,V05.6
94.0.176.106,502,ABB,ABB Stotz Kontakt,,,,
95.240.177.29,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.60
137.22.102.154,502,Schneider,Schneider Electric,PLC,TM241CE24T_U,,V05.01.09.44
49.109.29.77,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
216.214.175.86,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
95.240.178.121,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
158.232.50.29,502,Schneider,Schneider Electric,PLC,171 CBU 98090,,v01.00
44.158.222.218,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
217.28.64.187,502,Schneider,Schneider Electric,PLC,TM241CE40T_U,,V04.00.06.39
158.232.50.23,502,Schneider,Schneider Electric,PLC,171 CBU 98090,,v01.00
216.214.198.247,502,Schneider,Schneider Electric,Protection Relay,(EAN13)3303430597308,Sepam serie 80,V6.05
137.19.235.13,502,ABB,ABB Stotz Kontakt,,,,
66.180.100.168,502,ABB,ABB Stotz Kontakt,,,,
44.158.223.224,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
66.180.97.86,502,ABB,ABB Stotz Kontakt,,,,
1.41.80.242,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
1.52.145.18,502,Schneider,Schneider Electric,PLC,TM221CE24T,,V1.0
49.171.1.154,502,Regin,AB Regin,,,,
95.240.167.144,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
66.180.100.162,502,ABB,ABB Stotz Kontakt,,,,
44.158.221.52,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
95.240.166.83,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.6
49.171.1.159,502,Regin,AB Regin,,,,
44.158.223.61,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
49.81.247.96,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
74.160.131.200,502,Schneider,Schneider Electric,Power Meter,PM5560,,V2.1
44.158.223.94,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
95.247.223.152,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY5103,,V5.0
44.158.221.140,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
87.2.175.158,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
44.158.218.166,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
140.40.192.83,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.1
34.198.219.239,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.2
87.2.189.189,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.3
87.2.175.192,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
158.232.50.22,502,Schneider,Schneider Electric,PLC,171 CBU 98090,,v01.00
34.195.121.42,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
138.222.32.185,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.30
128.25.49.56,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
95.247.56.238,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.9
1.41.80.240,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
44.158.221.153,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
95.247.52.3,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
158.232.50.16,502,Schneider,Schneider Electric,PLC,171 CBU 98090,,v01.00
95.240.10.135,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
95.247.49.16,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V5.2
44.158.219.21,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
94.68.223.107,502,Schneider,Schneider Electric,Power Meter,PM5561,,V10000
158.157.220.102,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
95.247.48.243,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
95.244.169.9,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
128.25.49.47,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
95.247.40.249,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.60
211.106.246.18,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.2
1.52.151.118,502,Schneider,Schneider Electric,PLC,TM221CE40T,,V1.0
217.23.124.245,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
121.58.178.83,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.3
158.157.220.114,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
216.48.149.1,502,Schneider,Schneider Electric,PLC,TM258LF42DT,,V04.00.03.06
44.213.29.223,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.2
129.103.200.150,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V4.9
158.232.3.74,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.80
44.158.221.148,502,Schneider,Schneider Electric,PLC,TM221CE40R,,V1.0
95.244.174.112,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.80
158.232.3.73,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.80
95.244.175.96,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V6.0
128.73.195.96,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.8
87.2.188.189,502,Schneider,Schneider Electric,PLC,TM221CE16R,,V1.0
158.232.3.77,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V3.30
1.41.80.191,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
95.244.14.147,502,Schneider,Schneider Electric,PLC,BMX P34 20302,,v2.8
87.2.189.177,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5.3
95.244.23.98,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V3.10
158.232.3.83,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.80
94.31.117.197,502,Regin,AB Regin,,,,
87.2.184.154,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
94.31.117.193,502,Regin,AB Regin,,,,
134.207.111.229,502,Schneider,Schneider Electric,HMI,HMIS5T,Magelis,V6.2.6.39
195.122.207.139,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.3
196.128.88.160,502,Schneider,TELEMECANIQUE,PLC,TWDLCAE40DRF,TWIDO,5.4
158.232.3.82,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.60
95.247.6.159,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.90
138.220.255.235,502,Schneider,Schneider Electric,PLC,TM168B23,,V03.00.27.00
95.247.34.62,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
216.79.50.1,502,Schneider,Schneider Electric,PLC,TM241CEC24T_U,,V04.00.05.11
214.24.235.134,502,Regin,AB Regin,,,,
95.247.32.237,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.60
95.247.125.32,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
158.232.16.243,502,ABB,ABB Stotz Kontakt,,,,
95.247.96.69,502,Schneider,Schneider Electric,Communication Module,STB NIP 2212,,V03.36
95.247.97.152,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
1.132.162.138,502,Schneider,TELEMECANIQUE,PLC,TWDLCAA24DRF,TWIDO,5
95.247.98.5,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.30
1.41.80.238,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
181.96.236.112,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V4.3
95.247.99.211,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
195.204.127.219,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.9
141.114.142.33,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V4.3
95.247.212.201,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,5.2
140.123.169.240,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
95.244.40.63,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V2.80
195.121.77.245,502,Schneider,Schneider Electric,Protection Relay,(EAN13)3303430597674,Sepam serie 48,V2.03
140.123.177.68,502,Schneider,Schneider Electric,PLC,BMX P34 1000,,v2.6
95.247.101.135,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
95.247.102.181,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.4
87.2.174.167,502,Schneider,Schneider Electric,PLC,TM251MESE,,V04.00.06.37
94.175.249.126,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v3.3
1.41.80.239,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
140.3.27.87,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
214.47.75.232,502,Schneider,Schneider Electric,Communication Module,BMX NOR 0200,,V1.50
215.255.58.224,502,Schneider,TELEMECANIQUE,PLC,TWDLMDA20DRT,TWIDO,4.1
49.235.121.14,502,Regin,AB Regin,,,,
95.244.65.238,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
81.115.102.71,502,Schneider,Schneider Electric,PLC,TM241CE40T_U,,V04.00.06.38
95.244.70.6,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.6
158.254.167.196,502,Schneider,Schneider Electric,PLC,171 CBU 98090,,v02.01
129.249.121.118,502,Schneider,Schneider Electric SAS,Communication Module,TSXETY4103,,V4.4
81.115.102.64,502,Schneider,Schneider Electric,PLC,TM241CE40T_U,,V04.00.06.38
95.188.204.46,502,Schneider,INVENSYS,,,,
146.122.107.247,502,Schneider,Schneider Electric,PLC,TM221CE16T,,V1.0
95.244.73.163,502,Schneider,Schneider Electric,PLC,BMX P34 2020,,v2.5
214.47.73.231,502,Schneider,Schneider Electric,Communication Module,BMX NOR 0200,,V1.50
61.84.173.111,502,Schneider,Schneider Electric,Communication Module,BMX NOE 0100,,V3.40
140.25.165.155,502,Eaton,Ulusoy Elektrik,RTU,UE-RTU32,UE-RTU32-MB,v1.00
